championship_name,event__name,round_name,rank,bib,nme,noc,total
2022 World Championship,50M Rifle 3 Positions Men,Elimination - Relay 2 Of 2,10,2230,DUERR Christoph SUI Kneeling 98 99 197,,585-29x
2022 World Championship,50M Rifle 3 Positions Men,Elimination - Relay 2 Of 2,11,2087,BARTNIK Tomasz POL Kneeling 94 99 193,,585-27x
2022 World Championship,50M Rifle 3 Positions Men,Elimination - Relay 2 Of 2,12,2299,TORTUNGPANICH Napis THA Kneeling 97 97 194,,584-26x
2022 World Championship,50M Rifle 3 Positions Men,Elimination - Relay 2 Of 2,13,2427,SHERRY Timothy USA Kneeling 98 98 196,,584-23x
2022 World Championship,50M Rifle 3 Positions Men,Elimination - Relay 2 Of 2,14,2209,SEBIC Milenko SRB Kneeling 96 96 192,,583-26x
2022 World Championship,50M Rifle 3 Positions Men,Elimination - Relay 2 Of 2,15,1809,KIM Sangdo KOR Kneeling 95 98 193,,583-23x
2022 World Championship,50M Rifle 3 Positions Men,Elimination - Relay 2 Of 2,16,1661,NOROUZIYAN Pourya IRI Kneeling 98 98 196,,582-28x
2022 World Championship,50M Rifle 3 Positions Men,Elimination - Relay 2 Of 2,17,1213,ZHAO Zhonghao CHN Kneeling 96 95 191,,581-23x
2022 World Championship,50M Rifle 3 Positions Men,Elimination - Relay 2 Of 2,18,1467,DALLINGER Maximilian GER Kneeling 95 97 192,,581-22x
2022 World Championship,50M Rifle 3 Positions Men,Elimination - Relay 2 Of 2,19,1363,KIISK Meelis EST Kneeling 97 96 193,,581-20x
2022 World Championship,50M Rifle 3 Positions Men,Elimination - Relay 2 Of 2,20,1408,DHALLUIN Michael FRA Kneeling 95 95 190,,580-27x
2022 World Championship,50M Rifle 3 Positions Men,Elimination - Relay 2 Of 2,21,1272,PRIVRATSKY Jiri CZE Kneeling 99 98 197,,580-26x
2022 World Championship,50M Rifle 3 Positions Men,Elimination - Relay 2 Of 2,22,1732,HANAKAWA Naoki JPN Kneeling 98 98 196,,580-19x
2022 World Championship,50M Rifle 3 Positions Men,Elimination - Relay 2 Of 2,23,1567,GUSTAFIAN Fathur INA Kneeling 96 95 191,,579-21x
2022 World Championship,50M Rifle 3 Positions Men,Elimination - Relay 2 Of 2,24,1763,USSEINOV Islam KAZ Kneeling 95 95 190,,578-24x
2022 World Championship,50M Rifle 3 Positions Men,Elimination - Relay 2 Of 2,25,1161,SYCH Grzegorz CAN Kneeling 96 99 195,,578-23x
2022 World Championship,50M Rifle 3 Positions Men,Elimination - Relay 2 Of 2,26,1715,WEITHALER Simon ITA Kneeling 94 98 192,,578-22x
2022 World Championship,50M Rifle 3 Positions Men,Elimination - Relay 2 Of 2,27,1236,MARICIC Miran CRO Kneeling 94 96 190,,578-18x
2022 World Championship,50M Rifle 3 Positions Men,Elimination - Relay 2 Of 2,28,1058,THUM Andreas AUT Kneeling 97 97 194,,577-27x
2022 World Championship,50M Rifle 3 Positions Men,Elimination - Relay 2 Of 2,29,2360,HALKIN Oleksandr UKR Kneeling 98 97 195,,577-21x
2022 World Championship,50M Rifle 3 Positions Men,Elimination - Relay 2 Of 2,30,1432,BARGERON Michael GBR Kneeling 100 98 198 Stephen,,576-26x
2022 World Championship,50M Rifle 3 Positions Men,Elimination - Relay 2 Of 2,31,1291,JAKOBSEN Esben DEN Kneeling 95 96 191,,576-26x
2022 World Championship,50M Rifle 3 Positions Men,Elimination - Relay 2 Of 2,32,1806,KIM Jonghyun KOR Kneeling 95 96 191,,576-21x
2022 World Championship,50M Rifle 3 Positions Men,Elimination - Relay 2 Of 2,33,1941,NYANTAI Bayaraa MGL Kneeling 98 93 191,,576-19x
2022 World Championship,50M Rifle 3 Positions Men,Elimination - Relay 2 Of 2,34,1385,KOSKELA Riku Tapio FIN Kneeling 95 97 192,,575-26x
2022 World Championship,50M Rifle 3 Positions Men,Elimination - Relay 2 Of 2,35,1922,QUEZADA MARQUEZ Carlos MEX Kneeling 91 95 186,,575-22x
2022 World Championship,50M Rifle 3 Positions Men,Elimination - Relay 2 Of 2,36,1480,KOENDERS David GER Kneeling 94 93 187,,574-21x
2022 World Championship,50M Rifle 3 Positions Men,Elimination - Relay 2 Of 2,37,2258,HOLKO Ondrej SVK Kneeling 96 95 191,,574-20x
2022 World Championship,50M Rifle 3 Positions Men,Elimination - Relay 2 Of 2,38,1925,SANCHEZ Jose Luis MEX Kneeling 97 94 191,,573-18x
2022 World Championship,50M Rifle 3 Positions Men,Elimination - Relay 2 Of 2,39,2141,ALALI Ahmed Mohsen QAT Kneeling 91 94 185,,572-22x
2022 World Championship,50M Rifle 3 Positions Men,Elimination - Relay 2 Of 2,40,1131,ALDOSERI Khaled Mohamed BRN Kneeling 91 97 188 Salman Duaij Khalifa,,572-18x
2022 World Championship,50M Rifle 3 Positions Men,Elimination - Relay 2 Of 2,41,1857,AL-MAJED Khaled KUW Kneeling 98 96 194,,568-20x
2022 World Championship,50M Rifle 3 Positions Men,Elimination - Relay 2 Of 2,42,2404,KOZENIESKY Lucas USA Kneeling 95 96 191,,566-21x
2022 World Championship,50M Rifle 3 Positions Men,Elimination - Relay 2 Of 2,43,1123,RIPPEL Cassio Cesar BRA Kneeling 94 96 190,,565-18x
2022 World Championship,50M Rifle 3 Positions Men,Elimination - Relay 2 Of 2,44,2051,AL SAAIDI Ali Sulaiman Ali OMA Kneeling 96 94 190,,565-17x
2022 World Championship,50M Rifle 3 Positions Men,Elimination - Relay 2 Of 2,45,1856,ALDHAFIRI Majed KUW Kneeling 92 94 186,,565-16x
2022 World Championship,50M Rifle 3 Positions Men,Elimination - Relay 2 Of 2,46,2038,AL BALUSHI Issam OMA Kneeling 95 93 188,,561-13x
2022 World Championship,50M Rifle 3 Positions Men,Elimination - Relay 2 Of 2,47,1254,MOLERIO QUINTANA CUB Kneeling 90 98 188 Alexander,,558-14x
2022 World Championship,50M Rifle 3 Positions Men,Elimination - Relay 2 Of 2,48,1570,NEGARA Paragra Duncan INA Kneeling 92 94 186 Taruma,,557-13x
2022 World Championship,50M Rifle 3 Positions Men,Elimination - Relay 2 Of 2,49,1093,ROBIUL Md Robiul Islam BAN Kneeling 92 91 183,,555-9x
2022 World Championship,50M Rifle 3 Positions Men,Elimination - Relay 2 Of 2,50,2151,ALSUNAIDI Mohammed Zain QAT Kneeling 88 95 183 Mohammad,,DNS
2022 World Championship,10M Air Pistol Mixed Team,Gold Medal Match,1,,STEINER Sylvia,,16()
2022 World Championship,10M Air Pistol Mixed Team,Gold Medal Match,1,,ZECHMEISTER Richard,,16()
2022 World Championship,10M Air Pistol Mixed Team,Gold Medal Match,2,,YOO Hyunyoung,,6()
2022 World Championship,10M Air Pistol Mixed Team,Gold Medal Match,2,,PARK Daehun,,6()
2022 World Championship,10M Air Pistol Mixed Team,Bronze Medal Match 1,1,,ROSTAMIYAN Haniyeh,,16()
2022 World Championship,10M Air Pistol Mixed Team,Bronze Medal Match 1,1,,FOROUGHI Javad,,16()
2022 World Championship,10M Air Pistol Mixed Team,Bronze Medal Match 1,2,,RASMANE Agate,,14()
2022 World Championship,10M Air Pistol Mixed Team,Bronze Medal Match 1,2,,STRAUTMANIS Lauris,,14()
2022 World Championship,10M Air Pistol Mixed Team,Bronze Medal Match 2,1,,JIANG Ranxin,,16()
2022 World Championship,10M Air Pistol Mixed Team,Bronze Medal Match 2,1,,ZHANG Bowen,,16()
2022 World Championship,10M Air Pistol Mixed Team,Bronze Medal Match 2,2,,LI Xue,,6()
2022 World Championship,10M Air Pistol Mixed Team,Bronze Medal Match 2,2,,LIU Jinyao,,6()
2022 World Championship,10M Air Pistol Mixed Team,Qualification,1,1828,YOO Hyunyoung,KOR 1,582-28x(287-13x)
2022 World Championship,10M Air Pistol Mixed Team,Qualification,1,1822,PARK Daehun,KOR 1,582-28x(295-15x)
2022 World Championship,10M Air Pistol Mixed Team,Qualification,2,1056,STEINER Sylvia,AUT,582-19x(288-11x)
2022 World Championship,10M Air Pistol Mixed Team,Qualification,2,1062,ZECHMEISTER Richard,AUT,582-19x(294-8x)
2022 World Championship,10M Air Pistol Mixed Team,Qualification,3,1177,LI Xue,CHN 2,581-20x(291-10x)
2022 World Championship,10M Air Pistol Mixed Team,Qualification,3,1179,LIU Jinyao,CHN 2,581-20x(290-10x)
2022 World Championship,10M Air Pistol Mixed Team,Qualification,4,1664,ROSTAMIYAN Haniyeh,IRI 1,580-21x(293-12x)
2022 World Championship,10M Air Pistol Mixed Team,Qualification,4,1654,FOROUGHI Javad,IRI 1,580-21x(287-9x)
2022 World Championship,10M Air Pistol Mixed Team,Qualification,5,1871,RASMANE Agate,LAT,579-23x(287-11x)
2022 World Championship,10M Air Pistol Mixed Team,Qualification,5,1872,STRAUTMANIS Lauris,LAT,579-23x(292-12x)
2022 World Championship,10M Air Pistol Mixed Team,Qualification,6,1174,JIANG Ranxin,CHN 1,579-18x(288-10x)
2022 World Championship,10M Air Pistol Mixed Team,Qualification,6,1206,ZHANG Bowen,CHN 1,579-18x(291-8x)
2022 World Championship,10M Air Pistol Mixed Team,Qualification,7,2368,KOSTEVYCH Olena,UKR 1,578-17x(290-8x)
2022 World Championship,10M Air Pistol Mixed Team,Qualification,7,2375,OMELCHUK Oleh,UKR 1,578-17x(288-9x)
2022 World Championship,10M Air Pistol Mixed Team,Qualification,8,2062,TALAT Kishmala,PAK,578-16x(283-6x)
2022 World Championship,10M Air Pistol Mixed Team,Qualification,8,2061,JOSEPH Gulfam,PAK,578-16x(295-10x)
2022 World Championship,10M Air Pistol Mixed Team,Qualification,9,1803,KIM Bomi,KOR 2,577-20x(289-10x)
2022 World Championship,10M Air Pistol Mixed Team,Qualification,9,1813,LEE Daemyung,KOR 2,577-20x(288-10x)
2022 World Championship,10M Air Pistol Mixed Team,Qualification,10,2094,KLEPACZ Katarzyna,POL,577-18x(289-9x)
2022 World Championship,10M Air Pistol Mixed Team,Qualification,10,2114,WOJTYNA Szymon,POL,577-18x(288-9x)
2022 World Championship,10M Air Pistol Mixed Team,Qualification,11,1765,YUNUSMETOVA Irina,KAZ 1,576-18x(286-10x)
2022 World Championship,10M Air Pistol Mixed Team,Qualification,11,1761,RAKHIMZHAN Valeriy,KAZ 1,576-18x(290-8x)
2022 World Championship,10M Air Pistol Mixed Team,Qualification,12,1729,AIZAWA Hikaru,JPN 1,576-16x(288-10x)
2022 World Championship,10M Air Pistol Mixed Team,Qualification,12,1734,IWASA Masaki,JPN 1,576-16x(288-6x)
2022 World Championship,10M Air Pistol Mixed Team,Qualification,13,1543,MAJOR Veronika,HUN,575-21x(285-8x)
2022 World Championship,10M Air Pistol Mixed Team,Qualification,13,1555,TATRAI Miklos,HUN,575-21x(290-13x)
2022 World Championship,10M Air Pistol Mixed Team,Qualification,14,1504,KORAKAKI Anna,GRE,575-19x(293-16x)
2022 World Championship,10M Air Pistol Mixed Team,Qualification,14,1505,KORAKAKIS Dionysios,GRE,575-19x(282-3x)
2022 World Championship,10M Air Pistol Mixed Team,Qualification,15,2405,LAGAN Alexis,USA 1,575-18x(288-12x)
2022 World Championship,10M Air Pistol Mixed Team,Qualification,15,2413,MOWRER Nickolaus,USA 1,575-18x(287-6x)
2022 World Championship,10M Air Pistol Mixed Team,Qualification,16,1436,LIDDON Jess,GBR,575-17x(289-9x)
2022 World Championship,10M Air Pistol Mixed Team,Qualification,16,1439,MILLER James Andrew John,GBR,575-17x(286-8x)
2022 World Championship,10M Air Pistol Mixed Team,Qualification,17,1893,NURUL Syasya Nadiah Binti Mohd,MAS,575-16x(287-7x)
2022 World Championship,10M Air Pistol Mixed Team,Qualification,17,,Arifin,MAS,575-16x()
2022 World Championship,10M Air Pistol Mixed Team,Qualification,17,1894,WONG Guanjie Johnathan,MAS,575-16x(288-9x)
2022 World Championship,10M Air Pistol Mixed Team,Qualification,18,1666,SEBGHATOLLAHI Golnoush,IRI 2,574-18x(284-7x)
2022 World Championship,10M Air Pistol Mixed Team,Qualification,18,1662,POORHOSSEINI LAFMEJANI Sajad,IRI 2,574-18x(290-11x)
2022 World Championship,10M Air Pistol Mixed Team,Qualification,19,1018,KARAPETYAN Elmira,ARM,574-17x(288-12x)
2022 World Championship,10M Air Pistol Mixed Team,Qualification,19,1019,KHLGHATYAN Benik,ARM,574-17x(286-5x)
2022 World Championship,10M Air Pistol Mixed Team,Qualification,20,2198,ARUNOVIC Zorana,SRB 1,574-17x(286-8x)
2022 World Championship,10M Air Pistol Mixed Team,Qualification,20,2205,MIKEC Damir,SRB 1,574-17x(288-9x)
2022 World Championship,10M Air Pistol Mixed Team,Qualification,21,1490,REITZ Sandra,GER 1,574-17x(284-7x)
2022 World Championship,10M Air Pistol Mixed Team,Qualification,21,1489,REITZ Christian,GER 1,574-17x(290-10x)
2022 World Championship,10M Air Pistol Mixed Team,Qualification,22,1745,YAMADA Satoko,JPN 2,574-16x(285-8x)
2022 World Championship,10M Air Pistol Mixed Team,Qualification,22,1736,KANESAKA Haruto,JPN 2,574-16x(289-8x)
2022 World Championship,10M Air Pistol Mixed Team,Qualification,23,1448,KILADZE Lizi,GEO 1,573-15x(288-5x)
2022 World Championship,10M Air Pistol Mixed Team,Qualification,23,1449,MACHAVARIANI Tsotne,GEO 1,573-15x(285-10x)
2022 World Championship,10M Air Pistol Mixed Team,Qualification,24,1625,SANGWAN Rhythm,IND 2,573-14x(282-3x)
2022 World Championship,10M Air Pistol Mixed Team,Qualification,24,1612,NAVEEN Naveen,IND 2,573-14x(291-11x)
2022 World Championship,10M Air Pistol Mixed Team,Qualification,25,1640,TOMAR Yuvika,IND 1,572-14x(283-4x)
2022 World Championship,10M Air Pistol Mixed Team,Qualification,25,1611,NARWAL Shiva,IND 1,572-14x(289-10x)
2022 World Championship,10M Air Pistol Mixed Team,Qualification,26,2340,TARHAN Sevval Ilayda,TUR,571-22x(284-12x)
2022 World Championship,10M Air Pistol Mixed Team,Qualification,26,2337,DIKEC Yusuf,TUR,571-22x(287-10x)
2022 World Championship,10M Air Pistol Mixed Team,Qualification,27,1147,KOSTADINOVA Antoaneta,BUL 1,571-16x(289-8x)
2022 World Championship,10M Air Pistol Mixed Team,Qualification,27,1146,KIROV Kiril,BUL 1,571-16x(282-8x)
2022 World Championship,10M Air Pistol Mixed Team,Qualification,28,2464,TRINH Thu Vinh,VIE,571-15x(288-8x)
2022 World Championship,10M Air Pistol Mixed Team,Qualification,28,2461,PHAM Quang Huy,VIE,571-15x(283-7x)
2022 World Championship,10M Air Pistol Mixed Team,Qualification,29,1466,BERGE Svenja,GER 2,571-13x(283-7x)
2022 World Championship,10M Air Pistol Mixed Team,Qualification,29,1475,GRIMM Philipp,GER 2,571-13x(288-6x)
2022 World Championship,10M Air Pistol Mixed Team,Qualification,30,2213,ZARIC Brankica,SRB 2,570-16x(282-7x)
2022 World Championship,10M Air Pistol Mixed Team,Qualification,30,2206,PETROV Dusko,SRB 2,570-16x(288-9x)
2022 World Championship,10M Air Pistol Mixed Team,Qualification,31,1148,MINCHEVA Miroslava,BUL 2,570-14x(286-9x)
2022 World Championship,10M Air Pistol Mixed Team,Qualification,31,1151,STAMENOV Kaloyan,BUL 2,570-14x(284-5x)
2022 World Championship,10M Air Pistol Mixed Team,Qualification,32,1700,GIANCAMILLI Chiara,ITA 1,570-12x(282-6x)
2022 World Championship,10M Air Pistol Mixed Team,Qualification,32,1703,MALDINI Federico Nilo,ITA 1,570-12x(288-6x)
2022 World Championship,10M Air Pistol Mixed Team,Qualification,33,1713,VARRICCHIO Maria,ITA 2,569-20x(279-5x)
2022 World Championship,10M Air Pistol Mixed Team,Qualification,33,1706,MONNA Paolo,ITA 2,569-20x(290-15x)
2022 World Championship,10M Air Pistol Mixed Team,Qualification,34,1079,NASIROVA Nigar,AZE 1,569-12x(280-7x)
2022 World Championship,10M Air Pistol Mixed Team,Qualification,34,1076,LUNEV Ruslan,AZE 1,569-12x(289-5x)
2022 World Championship,10M Air Pistol Mixed Team,Qualification,35,1241,SKELEDZIJA Lana,CRO 2,568-19x(283-8x)
2022 World Championship,10M Air Pistol Mixed Team,Qualification,35,1240,POSAVEC Zeljko,CRO 2,568-19x(285-11x)
2022 World Championship,10M Air Pistol Mixed Team,Qualification,36,2078,QUIROZ Franchette Shayne,PHI,568-12x(280-6x)
2022 World Championship,10M Air Pistol Mixed Team,Qualification,36,2079,VALDEZ Carlo Deniel,PHI,568-12x(288-6x)
2022 World Championship,10M Air Pistol Mixed Team,Qualification,37,1316,ELGOHARI Hala,EGY 2,567-18x(287-11x)
2022 World Championship,10M Air Pistol Mixed Team,Qualification,37,1309,ABDEL RAZEK Samy,EGY 2,567-18x(280-7x)
2022 World Championship,10M Air Pistol Mixed Team,Qualification,38,1347,FRANQUET Sonia,ESP,567-15x(281-8x)
2022 World Championship,10M Air Pistol Mixed Team,Qualification,38,1348,FREIJE TORNEIRO Martin,ESP,567-15x(286-7x)
2022 World Championship,10M Air Pistol Mixed Team,Qualification,39,2322,YU Ai Wen,TPE,567-15x(285-7x)
2022 World Championship,10M Air Pistol Mixed Team,Qualification,39,2311,KUO Kuan-Ting,TPE,567-15x(282-8x)
2022 World Championship,10M Air Pistol Mixed Team,Qualification,40,1454,SALUKVADZE Nino,GEO 2,567-12x(287-6x)
2022 World Championship,10M Air Pistol Mixed Team,Qualification,40,1450,MOSULISHVILI Kako,GEO 2,567-12x(280-6x)
2022 World Championship,10M Air Pistol Mixed Team,Qualification,41,1948,TUMURCHUDUR Bayartsetseg,MGL 2,566-11x(283-2x)
2022 World Championship,10M Air Pistol Mixed Team,Qualification,41,1945,PUREVDORJ Tergel,MGL 2,566-11x(283-9x)
2022 World Championship,10M Air Pistol Mixed Team,Qualification,42,2122,CASTELAO Joana,POR,565-16x(280-8x)
2022 World Championship,10M Air Pistol Mixed Team,Qualification,42,2123,COSTA Joao,POR,565-16x(285-8x)
2022 World Championship,10M Air Pistol Mixed Team,Qualification,43,2048,AL-KIYUMI Ali Said Hamed,OMA 1,565-14x(285-9x)
2022 World Championship,10M Air Pistol Mixed Team,Qualification,43,2040,AL BALUSHI Wadha,OMA 1,565-14x(280-5x)
2022 World Championship,10M Air Pistol Mixed Team,Qualification,44,1947,TSOLMONBAATAR Anudari,MGL 1,564-19x(283-8x)
2022 World Championship,10M Air Pistol Mixed Team,Qualification,44,1935,ENKHTAIVAN Davaakhuu,MGL 1,564-19x(281-11x)
2022 World Championship,10M Air Pistol Mixed Team,Qualification,45,2430,UPTAGRAFFT Sandra,USA 2,564-12x(278-4x)
2022 World Championship,10M Air Pistol Mixed Team,Qualification,45,2401,HALL James,USA 2,564-12x(286-8x)
2022 World Championship,10M Air Pistol Mixed Team,Qualification,46,1238,OMAZIC Matea,CRO 1,563-15x(283-8x)
